Emblem_ID,Factory_CName,Factory_Address,Factory_Tel,Factory_Fax,Factory_Director,Material_Name,PType_Name,Product_Name
016683,保證責任台灣省北台肉雞運銷合作社,桃園市大園區三石里五鄰45-51號,03-3835116,03-3835112,黃興任,肉品,冷藏雞肉,白色肉雞：肉塊
124201,玉美生技股份有限公司加工廠,臺中市大肚區中和里南榮路70巷8號,04-26933900,,顏子芳,生鮮截切蔬果,生鮮截切葉菜類,生鮮截切葉菜類-小松菜
120204,保證責任雲林縣新湖合作農場(生鮮截切蔬菜),雲林縣褒忠鄉新湖村復興路17-2號,05-6972425,05-6974949,陳清山,生鮮截切蔬果,生鮮截切根莖類,生鮮截切根莖類(小包裝)-胡蘿蔔
018902,大潤發流通事業股份有限公司中崙分公司(潤泰創新國際(股)公司),台北市八德路2段306號地下3樓,(02)2779-0006,(02)2779-0123,林弘斌,肉品,冷藏雞肉,雞清胸肉
122201,中原食品工業開發股份有限公司,新北市三峽區正義街18號,02-26723868,02-26723308,董晃銘,生鮮截切蔬果,生鮮截切葉菜類,生鮮截切葉菜類-包心白菜
061302,統皓食品股份有限公司,新北市五股區五權路49號,02-22900079,02-22984514,鄭得興,即食餐食,18℃恆溫製品,肉鬆手捲
018905,大潤發流通事業股份有限公司中和分公司(景平店),新北市中和區景平路182號B1,(02)2943-6000,(02)2949-3149,林弘斌,肉品,冷藏豬肉,白毛豬：枝骨
014803,沅泰食品有限公司,高雄市前鎮區新都路10號,07-8135900,07-8411923,藍榮富,肉品,冷藏雞肉,白色肉雞：翅尖
121001,保證責任雲林縣漢光果菜生產合作社,雲林縣西螺鎮新安里振安路98號,05-5876789,05-5867789,廖丁川,生鮮截切蔬果,生鮮截切葉菜類,生鮮截切葉菜類-龍鬚菜
017022,嘉一香食品股份有限公司屏東廠,屏東縣崁頂鄉崁頂村中正路1-1號,08-8630863,08-8630862,陳國訓,肉品,乳化型西式香腸,活菌豬大熱狗
123502,宏遠國際餐飲股份有限公司,新北市五股區五股工業區五權路54號,02-22900198,02-22900005,鄭伊珊,生鮮截切蔬果,生鮮截切根莖類,生鮮截切根莖類-紅蘿蔔
017303,勝贏屠宰場股份有限公司,宜蘭縣壯圍鄉新南村(路)96-7號,03-9387366,03-9370457,林麗菁,肉品,冷藏雞肉,土雞：翅腿
121007,保證責任雲林縣漢光果菜生產合作社,雲林縣西螺鎮新安里振安路98號,05-5876789,05-5867789,廖丁川,生鮮截切蔬果,生鮮截切組合包裝類,方便煮組合包裝類-青花菜朵
061303,統皓食品股份有限公司,新北市五股區五權路49號,02-22900079,02-22984514,鄭得興,即食餐食,18℃恆溫製品,泡菜燒肉三角飯糰
019309,家福股份有限公司中清分公司(PC),台中市西屯區中清路三段436號,(04)2426-2555,(04)2426-2556,羅智先,肉品,冷藏豬肉,台糖安心豚-里肌小排
019603,耀陞食品股份有限公司,台中市大肚區營埔里營埔一街2號,04-26932099,04-26930709,陳炳乾,肉品,冷藏雞肉,清雞排
120401,保證責任雲林縣庄西合作農場,雲林縣崙背鄉水尾村新生路23-1號,05-5989637,05-5987920,莊錦癸,生鮮截切蔬果,生鮮截切葉菜類,生鮮截切葉菜類-高麗菜
123502,宏遠國際餐飲股份有限公司,新北市五股區五股工業區五權路54號,02-22900198,02-22900005,鄭伊珊,生鮮截切蔬果,生鮮截切根莖類,生鮮截切根莖類-馬鈴薯
014803,沅泰食品有限公司,高雄市前鎮區新都路10號,07-8135900,07-8411923,藍榮富,肉品,冷藏雞肉,白色肉雞：光雞
123709,富士鮮品股份有限公司,雲林縣斗南鎮德業路33巷13號,05-5966291,05-5966292,鄭嘉仁,生鮮截切蔬果,冷凍蔬菜類,冷凍地瓜(丁/條)
018913,大潤發流通事業股份有限公司台中分公司,台中市忠明路499號,(04)2201-5659 ,,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬腰內肉
014599,玉美生技股份有限公司烏日廠(肉品),臺中市烏日區榮泉里南榮路53號、臺中市大肚區中和里南榮路59號,04-26932000,04-26935500,顏子芳,肉品,冷藏雞肉,肉雞翅腿
121004,保證責任雲林縣漢光果菜生產合作社,雲林縣西螺鎮新安里振安路98號,05-5876789,05-5867789,廖丁川,生鮮截切蔬果,生鮮截切葉菜類,方便煮葉菜類-方便煮-青蔥段
017022,嘉一香食品股份有限公司屏東廠,屏東縣崁頂鄉崁頂村中正路1-1號,08-8630863,08-8630862,陳國訓,肉品,乳化型西式香腸,特製大熱狗
121002,保證責任雲林縣漢光果菜生產合作社,雲林縣西螺鎮新安里振安路98號,05-5876789,05-5867789,廖丁川,生鮮截切蔬果,生鮮截切根莖類,生鮮截切根莖類-桂竹筍
018905,大潤發流通事業股份有限公司中和分公司(景平店),新北市中和區景平路182號B1,(02)2943-6000,(02)2949-3149,林弘斌,肉品,冷藏雞肉,雞腳
122201,中原食品工業開發股份有限公司,新北市三峽區正義街18號,02-26723868,02-26723308,董晃銘,生鮮截切蔬果,生鮮截切葉菜類,生鮮截切葉菜類-甘藍
018909,大潤發流通事業股份有限公司平鎮分公司,桃園市平鎮區南東路57-1號,(03)439-9888,(03)439-7485  ,林弘斌,肉品,冷藏豬肉,白毛豬：後腿炒肉片
016003,興中台股份有限公司,彰化縣埤頭鄉大湖村中央路89-10號,04-8927806,04-8927494,賴豐富,肉品,冷藏雞肉,白色肉雞：雞胸
123901,正暘農產股份有限公司,雲林縣西螺鎮中山路285號,05-586-3216,05-586-2489,李宗穎,生鮮截切蔬果,生鮮截切葉菜類,生鮮截切葉菜類-菠菜
015616,信功實業股份有限公司,屏東縣長治鄉繁昌村中山路122號,08-7624567,08-7620075,楊博仁,肉品,乳化型西式香腸,天然腸衣熱狗(洋香菜)
123502,宏遠國際餐飲股份有限公司,新北市五股區五股工業區五權路54號,02-22900198,02-22900005,鄭伊珊,生鮮截切蔬果,生鮮截切根莖類,生鮮截切根莖類-白蘿蔔
018919,大潤發流通事業股份有限公司鳳山分公司,高雄市鳳山區文化路59號,07-7102999,,林弘斌,肉品,冷藏雞肉,雞清胸肉
018911,大潤發流通事業股份有限公司新竹分公司,新竹市湳雅街93-95號,03-5357699,,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬後腿炒肉片
019883,立瑞畜產有限公司,雲林縣土庫鎮後埔里19鄰雙人厝123號,05-6656911,05-6656917,,肉品,冷藏雞肉,土雞：雞爪
121004,保證責任雲林縣漢光果菜生產合作社,雲林縣西螺鎮新安里振安路98號,05-5876789,05-5867789,廖丁川,生鮮截切蔬果,生鮮截切葉菜類,方便煮葉菜類-方便煮-青江菜葉
121002,保證責任雲林縣漢光果菜生產合作社,雲林縣西螺鎮新安里振安路98號,05-5876789,05-5867789,廖丁川,生鮮截切蔬果,生鮮截切根莖類,生鮮截切根莖類-蘿蔔
019703,冠源食品有限公司,高雄市大樹區瓦厝街6-147號,07-6516582,07-6517398,,肉品,冷藏雞肉,白色肉雞：清腿
121501,保證責任彰化縣永靖合作農場,彰化縣永靖鄉瑚璉村東興路210號,04-8231806,04-8223961,莊芳雄,生鮮截切蔬果,生鮮截切葉菜類,生鮮截切葉菜類-高麗菜
017801,嘉一香食品股份有限公司樹林廠,新北市樹林區俊安街43號,02-26894911,02-26895910,陳國訓,肉品,冷藏豬肉,腹脅排（腩排、肉排）
016603,保證責任台灣省北台肉雞運銷合作社,桃園市大園區三石里五鄰45-51號,03-3835116,03-3835112,黃興任,肉品,冷藏雞肉,白色肉雞：清腿
123901,正暘農產股份有限公司,雲林縣西螺鎮中山路285號,05-586-3216,05-586-2489,李宗穎,生鮮截切蔬果,生鮮截切葉菜類,生鮮截切葉菜類-空心菜
015616,信功實業股份有限公司,屏東縣長治鄉繁昌村中山路122號,08-7624567,08-7620075,楊博仁,肉品,乳化型西式香腸,天然腸衣熱狗(檸檬)
120204,保證責任雲林縣新湖合作農場(生鮮截切蔬菜),雲林縣褒忠鄉新湖村復興路17-2號,05-6972425,05-6974949,陳清山,生鮮截切蔬果,生鮮截切根莖類,生鮮截切根莖類(小包裝)
016603,保證責任台灣省北台肉雞運銷合作社,桃園市大園區三石里五鄰45-51號,03-3835116,03-3835112,黃興任,肉品,冷藏雞肉,白色肉雞：雞胸
018905,大潤發流通事業股份有限公司中和分公司(景平店),新北市中和區景平路182號B1,(02)2943-6000,(02)2949-3149,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬里肌火鍋片
012503,勝威食品企業有限公司,基隆市中山區中和路2之1號1樓,02-24202878,,,肉品,冷藏雞肉,蝴蝶棒
121001,保證責任雲林縣漢光果菜生產合作社,雲林縣西螺鎮新安里振安路98號,05-5876789,05-5867789,廖丁川,生鮮截切蔬果,生鮮截切葉菜類,生鮮截切葉菜類-大蒜
120302,保證責任嘉義市嘉全果菜生產合作社,嘉義市林森東路367-45號,05-2761310,05-2778406,林金城,生鮮截切蔬果,生鮮截切根莖類,生鮮截切根莖類-洋蔥
121001,保證責任雲林縣漢光果菜生產合作社,雲林縣西螺鎮新安里振安路98號,05-5876789,05-5867789,廖丁川,生鮮截切蔬果,生鮮截切葉菜類,生鮮截切葉菜類-韭黃
018001,祥圃實業股份有限公司,雲林縣大埤鄉嘉興村豐田路57號,05-5529668,,,肉品,冷藏豬肉,腹脅底
018902,大潤發流通事業股份有限公司中崙分公司(潤泰創新國際(股)公司),台北市八德路2段306號地下3樓,(02)2779-0006,(02)2779-0123,林弘斌,肉品,冷藏雞肉,雞胸切塊
121004,保證責任雲林縣漢光果菜生產合作社,雲林縣西螺鎮新安里振安路98號,05-5876789,05-5867789,廖丁川,生鮮截切蔬果,生鮮截切葉菜類,方便煮葉菜類-方便煮-大蒜段
121005,保證責任雲林縣漢光果菜生產合作社,雲林縣西螺鎮新安里振安路98號,05-5876789,05-5867789,廖丁川,生鮮截切蔬果,生鮮截切根莖類,方便煮根莖類-方便煮-綠豆芽
014203,瑞峰食品有限公司,高雄市鳥松區美山路36巷1-33號,07-7329958,,,肉品,冷藏雞肉,白肉雞：去骨帶皮腿排肉
121001,保證責任雲林縣漢光果菜生產合作社,雲林縣西螺鎮新安里振安路98號,05-5876789,05-5867789,廖丁川,生鮮截切蔬果,生鮮截切葉菜類,生鮮截切葉菜類-天津白菜
028905,樂鮮企業有限公司,台南市仁德區文華路三段428巷92號,06-2702925,06-2701902,黃明珠,冷凍食品,調理冷凍食品-冷凍裹麵食品類製品,冷凍什錦蝦排
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：里肌肉塊
017303,勝贏屠宰場股份有限公司,宜蘭縣壯圍鄉新南村(路)96-7號,03-9387366,03-9370457,林麗菁,肉品,冷藏雞肉,土雞：雞排
122201,中原食品工業開發股份有限公司,新北市三峽區正義街18號,02-26723868,02-26723308,董晃銘,生鮮截切蔬果,生鮮截切葉菜類,生鮮截切葉菜類-莧菜
124002,保證責任雲林縣十八甲果菜生產合作社,雲林縣元長鄉後湖村復興路88號,05-7881888,05-7886969,李星樺,生鮮截切蔬果,生鮮截切根莖類,生鮮截切根莖類-馬鈴薯
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：去皮清肉
028804,源鴻億食品有限公司,屏東縣里港鄉中和村中和路3-25號,08-7734188,08-7734187,陳文和,冷凍食品,調理冷凍食品-冷凍裹麵食品類製品,冷凍蝦排
010501,台灣農畜產工業股份有限公司,屏東縣屏東市建國路480號,08-7520525,08-7556980,張華欣,肉品,冷藏豬肉,板油
019803,立瑞畜產有限公司,雲林縣土庫鎮後埔里19鄰雙人厝123號,05-6656911,05-6656917,,肉品,冷藏雞肉,土雞：雞胸對切
121004,保證責任雲林縣漢光果菜生產合作社,雲林縣西螺鎮新安里振安路98號,05-5876789,05-5867789,廖丁川,生鮮截切蔬果,生鮮截切葉菜類,方便煮葉菜類-方便煮-地瓜葉
120204,保證責任雲林縣新湖合作農場(生鮮截切蔬菜),雲林縣褒忠鄉新湖村復興路17-2號,05-6972425,05-6974949,陳清山,生鮮截切蔬果,生鮮截切根莖類,生鮮截切根莖類(小包裝)-洋蔥
017303,勝贏屠宰場股份有限公司,宜蘭縣壯圍鄉新南村(路)96-7號,03-9387366,03-9370457,林麗菁,肉品,冷藏雞肉,白肉雞：雞胸對切
121001,保證責任雲林縣漢光果菜生產合作社,雲林縣西螺鎮新安里振安路98號,05-5876789,05-5867789,廖丁川,生鮮截切蔬果,生鮮截切葉菜類,生鮮截切葉菜類-韭菜
028914,樂鮮企業有限公司,台南市仁德區文華路三段428巷92號,06-2702925,06-2701902,黃明珠,冷凍食品,調理冷凍食品-冷凍裹麵食品類製品,冷凍什錦魷魚排
018919,大潤發流通事業股份有限公司鳳山分公司,高雄市鳳山區文化路59號,07-7102999,,林弘斌,肉品,冷藏豬肉,白毛豬：梅花肉排
018911,大潤發流通事業股份有限公司新竹分公司,新竹市湳雅街93-95號,03-5357699,,林弘斌,肉品,冷藏雞肉,土雞切塊
120401,保證責任雲林縣庄西合作農場,雲林縣崙背鄉水尾村新生路23-1號,05-5989637,05-5987920,莊錦癸,生鮮截切蔬果,生鮮截切葉菜類,生鮮截切葉菜類-結球萵苣
121002,保證責任雲林縣漢光果菜生產合作社,雲林縣西螺鎮新安里振安路98號,05-5876789,05-5867789,廖丁川,生鮮截切蔬果,生鮮截切根莖類,生鮮截切根莖類-玉米
016603,保證責任台灣省北台肉雞運銷合作社,桃園市大園區三石里五鄰45-51號,03-3835116,03-3835112,黃興任,肉品,冷藏雞肉,白色肉雞：翅尖
061303,統皓食品股份有限公司,新北市五股區五權路49號,02-22900079,02-22984514,鄭得興,即食餐食,18℃恆溫製品,龍蝦沙拉三角飯糰
019311,家福股份有限公司五甲分公司(PC),高雄市鳳山區林森路291號,07-713-8508,07-713-7549,羅智先,肉品,冷藏豬肉,冷藏精修豬里肌絞肉
016603,保證責任台灣省北台肉雞運銷合作社,桃園市大園區三石里五鄰45-51號,03-3835116,03-3835112,黃興任,肉品,冷藏雞肉,白色肉雞：去骨帶皮腿肉（帶腳踝）
120301,保證責任嘉義市嘉全果菜生產合作社,嘉義市林森東路367-45號,05-2761310,05-2778406,林金城,生鮮截切蔬果,生鮮截切葉菜類,生鮮截切葉菜類-結球萵苣
017021,嘉一香食品股份有限公司屏東廠,屏東縣崁頂鄉崁頂村中正路1-1號,08-8630863,08-8630862,陳國訓,肉品,乳化型西式香腸,德式香腸(原味)
011603,台灣卜蜂企業股份有限公司,南投市南崗工業區工業東路17號,049-2255337,049-2255780,鄭武樾,肉品,冷藏雞肉,白色肉雞：翅中
122701,豐富家實業有限公司,嘉義市西區青年街135號,05-2367920,05-2854638,趙任專,生鮮截切蔬果,生鮮截切葉菜類,生鮮截切葉菜類-蚵白菜
064002,晉欣食品股份有限公司(即食餐食),高雄市岡山區嘉新東路1-1號,07-6228123,07-6227575,黃君毅,即食餐食,18℃恆溫製品,手卷
018916,大潤發流通事業股份有限公司台南分公司,台南市北區臨安路2段310號,(06)229-5999,(06)228-4868,林弘斌,肉品,冷藏豬肉,白毛豬：後腿肉
018913,大潤發流通事業股份有限公司台中分公司,台中市忠明路499號,(04)2201-5659 ,,林弘斌,肉品,冷藏雞肉,冷藏傳統土雞切塊
121001,保證責任雲林縣漢光果菜生產合作社,雲林縣西螺鎮新安里振安路98號,05-5876789,05-5867789,廖丁川,生鮮截切蔬果,生鮮截切葉菜類,生鮮截切葉菜類-包心白菜
124202,玉美生技股份有限公司加工廠,臺中市大肚區中和里南榮路70巷8號,04-26933900,,顏子芳,生鮮截切蔬果,生鮮截切根莖類,鮮切玉米塊
010603,鼎耀國際食品股份有限公司,新店區寶中路94號及94之1號,02-29106111,02-2915-5333,劉素靜,肉品,冷藏雞肉,白色肉雞：肉片
124001,保證責任雲林縣十八甲果菜生產合作社,雲林縣元長鄉後湖村復興路88號,05-7881888,05-7886969,李星樺,生鮮截切蔬果,生鮮截切葉菜類,生鮮截切葉菜類-芹菜
124101,芸崴國際餐飲事業有限公司,新竹縣竹東鎮雞林里沿河街381號,(03)511-0237,(03)5354995,黃武雄,生鮮截切蔬果,生鮮截切水果類,生鮮截切水果類-番石榴
015201,香里食品企業股份有限公司,南投縣南投市南崗工業區仁和路3號,049-2259999,049-2263000,洪芳美,肉品,冷藏豬肉,肩胛軟骨（前腿軟骨）
016503,友宏有限公司,高雄市阿蓮區港後村崙頂1-10號,07-6317135,07-6320636,吳珮瑜,肉品,冷藏雞肉,有色肉雞(土雞)：里肌肉
124001,保證責任雲林縣十八甲果菜生產合作社,雲林縣元長鄉後湖村復興路88號,05-7881888,05-7886969,李星樺,生鮮截切蔬果,生鮮截切葉菜類,生鮮截切葉菜類-大白菜
124202,玉美生技股份有限公司加工廠,臺中市大肚區中和里南榮路70巷8號,04-26933900,,顏子芳,生鮮截切蔬果,生鮮截切根莖類,鮮切去皮洋蔥
016603,保證責任台灣省北台肉雞運銷合作社,桃園市大園區三石里五鄰45-51號,03-3835116,03-3835112,黃興任,肉品,冷藏雞肉,白色肉雞：肉塊
124201,玉美生技股份有限公司加工廠,臺中市大肚區中和里南榮路70巷8號,04-26933900,,顏子芳,生鮮截切蔬果,生鮮截切葉菜類,生鮮截切葉菜類-油菜
124101,芸崴國際餐飲事業有限公司,新竹縣竹東鎮雞林里沿河街381號,(03)511-0237,(03)5354995,黃武雄,生鮮截切蔬果,生鮮截切水果類,生鮮截切水果類-百香果
